Administrative port,Home port,Port letters and numbers,Vessel name,Registry of Shipping and Seamen number,Licence number,Fish producer organisation,Overall length,Registered tonnage,Engine power,Vessel capacity units,Year built,Hull,Country of construction,Shellfish  licence (Y/N),Scallop licence (Y/N)
PETERHEAD,PETERHEAD,PD76,TERN,A10712,31666,NON-SECTOR,5.85,1.94,14.92,20.169,1985,F,,Y,N
PETERHEAD,PETERHEAD,PD1021,VIRTUE,C18858,30445,NON-SECTOR,5.91,1.24,18,21.22,2005,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD181,GIRL MORAG,C17474,33073,NON-SECTOR,5.96,1.67,26,26.838,2001,F,GBR,Y,N
PETERHEAD,PETERHEAD,SY840,SELKIE,C17533,30825,NON-SECTOR,6,1.03,18.4,20.58,1999,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD776,BREN JEAN,B14675,20551,NON-SECTOR,6.02,2.49,22,24.348,1993,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD323,DIANE MARIE,B12752,60144,NON-SECTOR,6.09,1.38,22,24.516,1992,F,GBR,Y,N
PETERHEAD,PETERHEAD,FR1026,SEAWOLF,C20207,33967,NON-SECTOR,6.1,1.48,22.38,22.82,2002,F,,Y,N
PETERHEAD,PETERHEAD,PD11,ELONA,B13689,30476,NON-SECTOR,6.16,0.55,70,44.929,1985,F,GBR,N,N
PETERHEAD,PETERHEAD,PD65,VIGILANT,B14829,31099,NON-SECTOR,6.22,1.37,37.5,32.425,1996,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD1018,FAST LADY,C18734,33199,NON-SECTOR,6.25,1.21,14.7,18.052,1980,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD2,GUIDING LIGHT,C16738,23404,NON-SECTOR,6.27,1.5,14.92,23.141,1985,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD901,CONSORT,B14006,33970,NON-SECTOR,6.35,3.2,23,25.907,1991,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD16,AURORA,B13146,31712,NON-SECTOR,6.44,3.19,22,25.549,1992,F,GBR,N,N
PETERHEAD,PETERHEAD,PD1026,NAVADA,C19055,30196,NON-SECTOR,6.75,2.68,27,29.362,1974,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD1054,SEA SPRAY,C20163,31703,NON-SECTOR,6.75,3.78,37,33.998,1984,F,GBR,N,N
PETERHEAD,PETERHEAD,PD902,BE READY,C20485,31715,NON-SECTOR,6.85,3.31,42,38.765,2013,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD178,TWO BOYS,C20363,60160,NON-SECTOR,6.95,3.28,42,38.708,2012,F,GBR,Y,N
PETERHEAD,PETERHEAD,UL251,CHALICE II,B10323,30315,NON-SECTOR,7.3,2.4,22,31.07,1989,F,GBR,Y,N
PETERHEAD,PETERHEAD,FR167,GRACIOUS,C19252,31124,NON-SECTOR,7.3,1.9,51,44.12,1999,F,GBR,Y,N
PETERHEAD,BODDAM,PD4,FERTILITY,B11311,30353,NON-SECTOR,7.3,2.48,22,31.8,1990,F,GBR,N,N
PETERHEAD,PETERHEAD,PD911,LILY,B12782,33815,NON-SECTOR,7.44,2.21,63,47.62,1992,F,GBR,N,N
PETERHEAD,PETERHEAD,PD142,IVY ROSE,B12641,23173,NON-SECTOR,7.46,3.19,63,50.73,1992,F,GBR,Y,N
PETERHEAD,PETERHEAD,AH67,FAITHFUL,B12570,30688,NON-SECTOR,7.5,3.07,60,49.2,1991,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD184,ALBATROSS,A10189,30010,NON-SECTOR,7.81,3.12,37.3,35.763,1968,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD34,BUCCANEER,C19306,22171,NON-SECTOR,7.92,4.55,63,56.862,2008,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD150,STARLITE,A14398,20080,NON-SECTOR,7.92,3.37,45,41.396,1974,F,GBR,N,N
PETERHEAD,PETERHEAD,PD3,DAYBREAK,C18653,21042,NON-SECTOR,7.95,2.41,80,57.068,2005,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD202,GRATITUDE,A13240,30199,NON-SECTOR,8.01,3.6,52.5,46.293,1978,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD57,SCARLET THREAD,C17916,31037,NON-SECTOR,8.07,2.65,149,94.004,1988,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD365,ACADIA,C20200,31614,NON-SECTOR,8.1,4.2,109.5,76.005,2012,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD175,CAROL ANN,C20369,31639,NON-SECTOR,8.36,3.67,79,64.308,2013,F,GBR,Y,N
PETERHEAD,PETERHEAD,FR915,FULMAR,A18739,33543,NON-SECTOR,9,4.56,59,54,1985,F,UNK,Y,N
PETERHEAD,PETERHEAD,PD85,SEA WITCH,C20510,31710,NON-SECTOR,9,5.76,90,70.47,2001,S,GBR,Y,N
PETERHEAD,PETERHEAD,PD349,ONWARD,C20270,31629,NON-SECTOR,9.06,5.66,132,90.385,2011,F,IRL,Y,N
PETERHEAD,PORT ERROLL,PD152,PIONEER,A13213,31199,NON-SECTOR,9.06,3.52,32,39.768,1977,W,UNK,N,N
PETERHEAD,PETERHEAD,FR920,SOMERSET MORN,B10597,31385,NON-SECTOR,9.2,5.9,41,47.89,1989,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD1025,STATELY,B10392,23949,NON-SECTOR,9.3,7.13,167,104.259,1989,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD320,MADDY MARIE,A13307,30209,NON-SECTOR,9.36,8.74,120,84.514,1982,F,GBR,Y,N
PETERHEAD,PETERHEAD,FR777,ALERT,C19754,31272,NORTH EAST OF SCOTLAND FISHERMENS ORGANISATION,9.65,6.09,146,100.826,2010,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD1032,HAPPY HOOKER,C19344,20143,NON-SECTOR,9.7,4.82,53,53.92,1980,F,,Y,N
PETERHEAD,PETERHEAD,PD5,VICHANA,A22162,23985,NON-SECTOR,9.81,10.41,111.9,91.557,1988,F,GBR,Y,N
PETERHEAD,NORTH SHIELDS,KY442,PEGASUS,B12717,31023,ORKNEY FPO LTD,9.98,15.49,117,99.756,1990,S,GBR,Y,N
PITTENWEEM,PITTENWEEM,ML127,ISABELLA,C19182,22963,NON-SECTOR,4.07,0.41,6,9.578,1982,W,GBR,Y,N
PITTENWEEM,METHIL AND LEVEN,KY458,JANE I,B14629,33940,NON-SECTOR,4.84,0.69,7,11.378,,F,UNK,Y,N
PITTENWEEM,ANSTRUTHER,KY204,MARKEV,A12188,33981,NON-SECTOR,4.86,0.68,4,11.131,1982,F,GBR,N,N
PITTENWEEM,PITTENWEEM,DE2,EVANDA,C20490,25170,NON-SECTOR,4.89,0.92,15,16.383,1985,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,BA582,CHRISLIN,B12215,33747,NON-SECTOR,4.93,0.82,11,14.81,1980,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY22,VENUS,C19178,30047,NON-SECTOR,4.98,0.69,4.4,11.093,,F,GBR,Y,N
PITTENWEEM,ST ANDREWS,DE131,BRADAUR,C18631,23026,NON-SECTOR,4.99,1.2,22.38,21.548,1970,F,GBR,Y,N
PITTENWEEM,ANSTRUTHER,KY984,MACE,C16577,33626,NON-SECTOR,5,0.52,5.96,11.582,1978,F,GBR,Y,N
PITTENWEEM,ST MONANCE,KY338,PURSUIT,C18674,30694,NON-SECTOR,5,0.62,5.9,11.805,,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY10,BARNEY C,C17493,22831,NON-SECTOR,5.45,1.17,44.7,31.069,2001,F,GBR,Y,N
PITTENWEEM,METHIL AND LEVEN,ML445,HUNTER,A21781,21570,NON-SECTOR,5.51,1.89,13,17.917,1967,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY1042,ELENA LOUISA,C19797,20868,NON-SECTOR,5.55,0.65,8,15.81,,W,GBR,Y,N
PITTENWEEM,PITTENWEEM,DE133,MISS MOLLY,C19666,24948,NON-SECTOR,5.59,1.25,7.46,16.326,1990,F,GBR,Y,N
PITTENWEEM,ST MONANCE,KY1019,CATRIONA ANNE,B13991,30195,NON-SECTOR,5.63,1.43,7,14.973,1980,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY1013,SOLO II,C19705,31268,NON-SECTOR,5.67,1.08,11.19,16.772,1992,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY12,VALAHOPE,C19330,30469,NON-SECTOR,5.77,1.02,11.19,17.153,2008,F,,Y,N
PITTENWEEM,PITTENWEEM,KY35,ARTEMIS,C19093,23247,NON-SECTOR,5.78,1.28,29.84,25.566,1992,F,GBR,Y,N
PITTENWEEM,ST ANDREWS,DE6,ROSE III,C16737,30936,NON-SECTOR,5.78,1.66,14,18.785,1999,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY17,TINA LOUISE,C17341,33855,NON-SECTOR,5.82,1.64,20,23.783,2001,F,GBR,Y,N
PITTENWEEM,ANSTRUTHER,KY1021,AKELA,C18647,31096,NON-SECTOR,5.83,1.12,11.2,17.691,2006,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY180,ARIANNA,C16650,33974,NON-SECTOR,6.03,0.88,31,28.724,1999,F,GBS,Y,N
PITTENWEEM,PITTENWEEM,KY2,MOLLY C,C18865,23450,NON-SECTOR,6.15,1.48,13.5,20.22,1985,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY75,ROYAL SOVEREIGN,B14985,33850,NON-SECTOR,6.15,0.94,37.3,31.853,1996,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,DE132,COD FATHER,C18794,31112,NON-SECTOR,6.21,1.52,20.4,23.215,,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY79,FORTUNE BOUND,C20129,31471,NON-SECTOR,6.25,1.53,36.8,32.622,1999,F,ITA,Y,N
PITTENWEEM,CRAIL,KY1015,HOMELAND,C18200,22727,NON-SECTOR,6.33,1.07,21,25.528,2003,F,GBR,N,N
PITTENWEEM,PITTENWEEM,KY15,MAVER III,C20531,23553,NON-SECTOR,6.34,0.81,22,24.419,2014,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,LH552,JUST REWARD,C17151,23434,NON-SECTOR,6.4,1.33,21,25.258,2000,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY207,BETTY SMITH,B11640,33716,NON-SECTOR,6.4,2.82,16,23.2,1990,F,GBR,Y,N
PITTENWEEM,ST ANDREWS,DE21,LENA,A11375,33180,NON-SECTOR,6.4,3.15,22,25.516,1984,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY8,LAUREN ANN,C18985,20234,NON-SECTOR,6.42,1.16,22,25.051,,W,,Y,N
PITTENWEEM,RHYL,OB930,DON-ALL-D,A17458,20694,NON-SECTOR,6.46,3.16,20,24.956,1981,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY505,K2,B13189,23401,NON-SECTOR,6.46,3.33,24,27.467,1992,F,GBR,Y,N
PITTENWEEM,ST ANDREWS,KY6,ARCTIC TERN,B14038,30539,NON-SECTOR,6.46,3.2,18,23.798,1992,F,GBR,Y,N
PITTENWEEM,CRAIL,KY449,KYLIE S,B13958,30540,NON-SECTOR,6.46,3.2,18.65,24.09,1993,F,GBS,Y,N
PITTENWEEM,PITTENWEEM,PD158,ORION,A21949,23796,NON-SECTOR,6.49,3.38,24.3,27.939,1981,F,GBR,Y,N
PITTENWEEM,ST ANDREWS,KY36,SOLARIS,B11423,30317,NON-SECTOR,6.5,3.23,30,29.295,1990,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,DE1,GISELLE,C17687,21874,NON-SECTOR,6.5,2.38,27,28.4,1987,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY1026,OOR SAUND,C19022,33333,NON-SECTOR,6.52,1.3,22,25.613,2004,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY1003,ELLIE A,A20700,33553,NON-SECTOR,6.6,3.13,24,26.64,1984,F,GBR,N,N
PITTENWEEM,ANSTRUTHER,KY1004,ROSSNESS FALCON,B13878,33954,NON-SECTOR,6.61,3.24,20.8,26.149,1991,F,GBS,Y,N
PITTENWEEM,ANSTRUTHER,KY130,SHIRLEY II,A12155,33236,NON-SECTOR,6.71,1.92,16,23.774,1957,W,GBR,N,N
PITTENWEEM,ANSTRUTHER,KY269,AYEGANTY,C18158,20070,NON-SECTOR,6.83,2.65,22.38,31.244,,F,,Y,N
PITTENWEEM,HOLYHEAD,KY434,BAY HUNTER,B14433,23105,NON-SECTOR,7,0.99,18.65,25.612,1986,F,GBR,Y,N
PITTENWEEM,METHIL AND LEVEN,ML114,CONCORD,C17027,25364,NON-SECTOR,7,1.84,20,26.29,1962,W,GBR,N,N
PITTENWEEM,PITTENWEEM,KY222,MICHANNDA,A23548,20185,NON-SECTOR,7.01,0.79,33,28.73,1982,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,AA38,TELLSTAR,A12344,33259,NON-SECTOR,7.02,2.13,41.03,38.119,1977,F,GBR,Y,N
PITTENWEEM,BURNTISLAND,KY82,LEA RIG,A12129,30543,NON-SECTOR,7.06,4.42,58,46.715,1976,F,GBR,Y,N
PITTENWEEM,ST ANDREWS,KY110,SHEARWATER II,A24695,30300,NON-SECTOR,7.2,5.45,41,40.41,,F,GBR,Y,N
PITTENWEEM,METHIL AND LEVEN,ML121,BOY DAVID,C18660,31097,NON-SECTOR,7.33,1.81,31,34.181,2000,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,FR988,BOY ANDREW,A21973,21637,NON-SECTOR,7.4,4.62,29.5,33.107,1982,F,GBE,Y,N
PITTENWEEM,CRAIL,KY992,NORLAND WIND,C16804,33924,NON-SECTOR,7.49,1.5,36.8,33.937,1999,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY990,FORTH HARVESTER,A21291,31076,NON-SECTOR,7.5,2.4,44.76,39.867,1984,F,GBR,Y,N
PITTENWEEM,ST ANDREWS,KY41,SOUTHERN GIRL,A12099,33220,NON-SECTOR,7.62,6.21,59,47.429,1972,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY21,ZULU,C18390,31708,NON-SECTOR,7.73,2.65,88.2,62.339,2004,F,GBR,Y,N
PITTENWEEM,ST MONANCE,KY981,FIONA S,B12143,22959,NON-SECTOR,7.77,2.73,60.43,49.338,1991,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY783,AMPHITRITE II,B14959,31072,NON-SECTOR,7.85,2.73,56,48.75,1987,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY91,ASPIRE III,C19823,31325,NON-SECTOR,7.95,2.66,58,54.72,2010,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY9,KATIE NA MARA,C18979,31751,NON-SECTOR,7.96,2.69,27,34.916,,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY1,DILIGENT,A16809,20508,NON-SECTOR,8,4.57,80,60,1988,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,LH528,TRANQUILLITY,B12500,23111,NON-SECTOR,8,5.27,93,65.45,1990,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY250,EV,C18509,31089,NON-SECTOR,8.04,2.6,63.38,52.4,1978,F,GBR,N,N
PITTENWEEM,PITTENWEEM,KY34,VENUS II,A24564,30740,NON-SECTOR,8.05,4.83,35,37.888,1987,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,LH2,BOY LIAM,B13986,30496,NON-SECTOR,8.07,4.57,95,66.718,1980,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,OB28,VENTURE 11,A12818,31604,NON-SECTOR,8.16,8,98,68.906,1980,F,UNK,Y,N
PITTENWEEM,PITTENWEEM,BA846,BOY JAMES,C18693,20128,NON-SECTOR,8.44,2.3,55,52.433,1986,F,,Y,N
PITTENWEEM,PITTENWEEM,LH518,NEXT WEEK,B14745,31001,NON-SECTOR,8.45,5.88,138,100.125,1996,S,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY20,GENESIS T,C19791,31308,NON-SECTOR,9.1,6.1,109,78.807,2010,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY71,VIGILANT,C17234,21913,NON-SECTOR,9.21,5.81,175,109.788,2001,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY40,FRUITFUL,C19023,22580,NON-SECTOR,9.26,3.03,40,46.15,1988,F,EIR,Y,N
PITTENWEEM,SNIZORT,BRD657,LUCY E,C17524,23997,NON-SECTOR,9.4,3.8,32.82,45.789,,S,,Y,N
PITTENWEEM,BURNTISLAND,KY1009,CAROL ANN,C17606,31070,NON-SECTOR,9.65,11.58,123,99.74,2002,S,GBR,N,N
PITTENWEEM,METHIL AND LEVEN,KY198,JUST REWARD,B12030,33735,NON-SECTOR,9.7,20.77,138,103.81,1991,S,GBR,N,N
PITTENWEEM,ANSTRUTHER,KY3,GUESS AGAIN II,B11276,31256,NON-SECTOR,9.74,11.07,101,81.78,1989,F,GBR,Y,N
PITTENWEEM,ANSTRUTHER,KY982,REBECCA,C16282,33305,NON-SECTOR,9.79,10.05,74,70.6,1998,F,GBR,N,N
PITTENWEEM,PITTENWEEM,KY995,CRUSADER,C16882,30963,THE FIFE FPO LTD,9.79,16.26,113,104.303,1999,S,GBR,N,N
PITTENWEEM,PITTENWEEM,ML384,OUR CARRIE,A20403,21239,NON-SECTOR,9.82,8.54,89,75.304,1978,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,CY37,BOY GARY,A11234,33141,NON-SECTOR,9.84,10.47,55,60.469,1963,W,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY985,CHALLENGER,C16570,30373,NON-SECTOR,9.86,12.01,224,146.452,1998,S,GBR,N,N
PITTENWEEM,CRAIL,KY455,COMELY III,A22368,30640,NON-SECTOR,9.9,8.41,89,74.7,1979,F,GBR,Y,N
PITTENWEEM,PADSTOW,KY1036,BOLD VENTURE,A17077,20575,NON-SECTOR,9.94,3.46,90,74.296,1976,F,GBR,Y,N
PITTENWEEM,PITTENWEEM,KY996,QUANTAS,C16901,30968,SCOTTISH FISHERMENS ORGANISATION,9.95,11.98,111.9,91.15,1999,S,GBR,N,N
PITTENWEEM,PITTENWEEM,KY31,CHATERS,C19496,20276,NON-SECTOR,9.95,5.99,89.48,79.071,2009,F,GBR,Y,N
PITTENWEEM,PETERHEAD,PD298,WILLIAM JOHN,A15681,21799,NON-SECTOR,9.98,12.84,76,74.619,1988,S,GBR,N,N
PLYMOUTH,JERSEY,J156,SCALLY,J10217,25491,NON-SECTOR,3.58,0.35,11,10.964,2010,U,GBR,N,N
PLYMOUTH,ILFRACOMBE,BD169,J O,A14360,20074,NON-SECTOR,3.69,0.33,3,6.922,1948,W,GBR,N,N
PLYMOUTH,BIDEFORD,BE29,K-SANDS,A14410,20084,NON-SECTOR,3.8,0.28,3,6.67,,W,UNK,N,N
PLYMOUTH,SALCOMBE,SE142,NICKS,B13386,23471,NON-SECTOR,3.85,0.44,6,9.476,1986,F,GBR,Y,N
PLYMOUTH,PLYMOUTH,PH993,NICKY NOO,C19565,24954,NON-SECTOR,3.95,0.65,14.92,13.627,1998,F,GBR,N,N
PLYMOUTH,PLYMOUTH,FY31,RANA,C19998,20689,NON-SECTOR,3.95,0.35,9.1,9.823,1981,F,NOR,N,N
PLYMOUTH,PLYMOUTH,PH5580,TOP DOG,C17898,20999,NON-SECTOR,4,0.51,18.65,15.193,1990,F,GBR,N,N
PLYMOUTH,SALCOMBE,SE138,MAY QUEEN,A22594,21830,NON-SECTOR,4.02,0.42,1,6.319,1900,W,GBR,N,N
PLYMOUTH,SARK,GU66,WILD WILLY,G00522,24668,NON-SECTOR,4.05,0.32,11.19,11.677,1970,U,GBR,Y,N
PLYMOUTH,PLYMOUTH,PH996,DEANO II,C19689,25631,NON-SECTOR,4.09,0.47,14.92,13.626,1997,,GBR,N,N
PLYMOUTH,JERSEY,J136,IMPALA,J136,24834,NON-SECTOR,4.3,0.53,37.3,25.213,2001,U,ESP,N,N
PLYMOUTH,PLYMOUTH,BD5,K C H,C19975,25344,NON-SECTOR,4.33,0.54,2.94,9.637,1980,F,GBR,N,N
PLYMOUTH,LOOE,PH356,SCATHMAS,A21200,21423,NON-SECTOR,4.35,0.76,2,7.512,1976,F,GBR,N,N
PLYMOUTH,BIDEFORD,BD310,MIABELLA,C19916,31725,NON-SECTOR,4.38,0.47,5.96,10.128,1976,F,GBR,Y,N
PLYMOUTH,BIDEFORD,BE6,OTTER,C19928,22569,NON-SECTOR,4.4,0.55,2.98,8.645,1990,F,,N,N
PLYMOUTH,PLYMOUTH,PH3,SHINY 1,C20378,30306,NON-SECTOR,4.46,0.27,29.84,21.456,2006,F,ZAF,N,N
PLYMOUTH,PLYMOUTH,P612,LIZZY LOU,C18538,20293,NON-SECTOR,4.5,0.75,29,21.195,1998,F,GBR,N,N
PLYMOUTH,SALCOMBE,SE330,EMILY ANN,C16847,33237,NON-SECTOR,4.5,0.59,4,9.9,1985,F,GBR,N,N
PLYMOUTH,APPLEDORE,BD292,PRECIOUS,C18465,21193,NON-SECTOR,4.5,0.61,4.48,9.801,1997,F,GBR,Y,N
PLYMOUTH,PLYMOUTH,J77,TELSTAR II,J10212,25257,NON-SECTOR,4.5,0.74,11.17,13.172,1991,U,,N,N
PLYMOUTH,BIDEFORD,BE13,CARLA JANE,A14405,20082,NON-SECTOR,4.54,0.3,2,6.847,1982,W,GBR,N,N
PLYMOUTH,PLYMOUTH,FY35,OUR MAXINE,B12769,25674,NON-SECTOR,4.54,0.67,11,13.485,,F,GBR,N,N
PLYMOUTH,SARK,GU107,CAROL JUNE,G00591,25811,NON-SECTOR,4.56,0.75,5.88,10.9,1980,U,UNK,Y,N
PLYMOUTH,JERSEY,J59,ISLE JERSEY,J59,21642,NON-SECTOR,4.62,0.58,11.19,13.12,1990,U,GBJ,N,N
PLYMOUTH,LOOE,FY892,TAMAHINE,C19278,30171,NON-SECTOR,4.75,0.65,4.85,10.495,1990,F,GBR,N,N
PLYMOUTH,APPLEDORE,BD19,SCOOBY 2,C20106,20066,NON-SECTOR,4.75,0.45,2.6,8.39,1998,W,GBR,N,N
PLYMOUTH,PLYMOUTH,FY7,LITTLE MO,C18566,30522,NON-SECTOR,4.75,0.52,11.25,13.137,2005,F,GBR,Y,N
PLYMOUTH,LOOE,PZ1202,GEMINI TWO,C17684,23510,NON-SECTOR,4.79,1.03,5.9,11.804,,F,,N,N
PLYMOUTH,PLYMOUTH,BD7,KINGFISHER,C20565,26159,NON-SECTOR,4.8,0.76,22.1,18.249,1989,F,,N,N
PLYMOUTH,KINGSBRIDGE,PZ48,LORRAINE RUTH,B12588,23775,NON-SECTOR,4.8,0.71,14.92,15.834,1992,F,GBR,Y,N
PLYMOUTH,ILFRACOMBE,BD155,TOBY II,A14348,20073,NON-SECTOR,4.82,0.66,3,10.604,1982,F,UNK,N,N
PLYMOUTH,SALCOMBE,SE2,EVER-AM,C20502,23956,NON-SECTOR,4.9,0.87,18.6,18.513,2012,F,PRT,N,N
PLYMOUTH,PLYMOUTH,PH1012,CORAL MARIE,C20271,25625,NON-SECTOR,4.9,0.54,6,12.01,1980,F,GBR,N,N
PLYMOUTH,LOOE,PW473,VIDDY,C18766,23692,NON-SECTOR,4.91,0.33,6,12.176,1991,F,GBR,N,N
PLYMOUTH,SALCOMBE,SE71,ORCA,C19775,25128,NON-SECTOR,4.95,0.81,22.1,20.191,2004,F,ESP,Y,N
PLYMOUTH,KINGSBRIDGE,WH715,ROCKHOPPER,A23624,22150,NON-SECTOR,4.96,1.09,6,12.273,1983,F,GBR,Y,N
PLYMOUTH,LOOE,PH584,MAID OF KENT,C19606,25028,NON-SECTOR,4.98,0.7,9.9,13.668,2009,F,GBR,N,N
PLYMOUTH,PLYMOUTH,PH457,JASMINE,B13998,23660,NON-SECTOR,5,0.69,22.1,19.195,1993,F,GBR,Y,N
PLYMOUTH,PLYMOUTH,PH82,CAZEE D,C19620,25933,NON-SECTOR,5.01,0.79,11.19,14.104,1989,F,GBR,N,N
PLYMOUTH,JERSEY,J164,THE SHILLING,J10225,25677,NON-SECTOR,5.05,0.88,22.06,19.27,,U,,Y,N
PLYMOUTH,BARNSTAPLE,BE31,TANYA,A14411,20085,NON-SECTOR,5.07,0.46,2,8.353,1962,W,GBR,N,N
PLYMOUTH,PLYMOUTH,FY9,BREEZE,C19498,24798,NON-SECTOR,5.2,0.73,11,14.986,2002,F,GBR,N,N
PLYMOUTH,PLYMOUTH,PH338,MY DANIELLE,C19668,20797,NON-SECTOR,5.3,0.75,22.38,19.399,1988,F,GBR,N,N
PLYMOUTH,PLYMOUTH,WH785,LIZZY JANE,C20221,25591,NON-SECTOR,5.31,1.31,58.8,38.62,2012,F,GBR,N,N
PLYMOUTH,LOOE,FY919,WINIFRED,C20248,60262,NON-SECTOR,5.37,0.88,7.2,11.026,,F,,N,N
PLYMOUTH,PLYMOUTH,PH891,LADY HELEN,C19311,25067,NON-SECTOR,5.42,1.27,34.7,26.943,,F,,N,N
PLYMOUTH,PLYMOUTH,FH14,JASPER,C19054,21991,NON-SECTOR,5.42,1.05,26,22.703,2003,F,PRT,Y,N
PLYMOUTH,SALCOMBE,SS685,FOU DE BASSAN,B14828,23342,NON-SECTOR,5.46,0.73,11,17.617,,F,UNK,N,N
PLYMOUTH,PLYMOUTH,PH10,GIRL TESS,C20214,25555,NON-SECTOR,5.54,1.09,37.3,29.25,2007,F,PRT,N,N
PLYMOUTH,PLYMOUTH,PZ715,CARES LEL,A21948,21626,NON-SECTOR,5.58,1.52,13.42,17.59,1979,F,GBR,N,N
PLYMOUTH,POLPERRO,FY123,OHIO,B14686,20952,NON-SECTOR,5.6,1.11,7,14.574,1985,F,GBR,N,N
PLYMOUTH,JERSEY,J165,SHARKY,J10213,25293,NON-SECTOR,5.6,1.2,37.29,28.54,1998,U,GBR,N,N
PLYMOUTH,PLYMOUTH,BM18,GUYONA,A23199,21985,NON-SECTOR,5.61,1.39,13,17.687,1979,F,GBR,N,N
PLYMOUTH,APPLEDORE,BD36,SOPHIE JANE,C17525,22724,NON-SECTOR,5.62,1.03,37.3,27.575,1989,F,GBR,Y,N
PLYMOUTH,PLYMOUTH,PH74,ON WARD,A20645,21300,NON-SECTOR,5.64,1.92,11,17.414,1971,W,GBR,N,N
PLYMOUTH,PLYMOUTH,PH4,JODIE,C19763,24750,NON-SECTOR,5.64,1.15,22.38,21.407,1997,F,GBR,Y,N
PLYMOUTH,PLYMOUTH,PH1010,BLACK PEARL,C20230,31447,NON-SECTOR,5.65,0.97,11.19,16.336,2000,F,GBR,N,N
PLYMOUTH,PLYMOUTH,J213,STELLA IRIS,J10239,60133,NON-SECTOR,5.66,0.79,55.8,45.353,2013,U,GBJ,Y,N
PLYMOUTH,LOOE,SS3,GUIDE ME,C18584,25907,NON-SECTOR,5.7,1.07,11.93,15.743,1975,F,GBR,N,N
PLYMOUTH,PLYMOUTH,FY37,OUR GIRLS,A21925,21618,NON-SECTOR,5.73,1.56,22,21.761,1980,F,GBR,N,N
PLYMOUTH,PLYMOUTH,PH18,HAROLD FRANCIS WOODS,B14306,23862,NON-SECTOR,5.74,1.38,48,33.998,1994,F,GBR,N,N
PLYMOUTH,PLYMOUTH,J32,YANUCA,J10075,33946,NON-SECTOR,5.8,0.89,48.47,32.252,2007,U,,N,N
PLYMOUTH,KINGSBRIDGE,SC80,VIOLET MAY,B15018,22705,NON-SECTOR,5.8,0.81,16,20.366,1997,F,GBR,Y,N
PLYMOUTH,SALCOMBE,SE4,CHARTREUSE,C19408,24786,NON-SECTOR,5.8,0.85,29.84,23.81,2007,F,GBR,N,N
